id	label
JDBu-3VCyWc_000110	playing clarinet
MiQZ0dGQuIA_000170	people screaming
XySWOKnenIA_000000	electric grinder grinding
pi2Vyqa-wgE_000087	dinosaurs bellowing
HrPnGYGrvm0_000100	playing banjo
kQ7tkcg8Xag_000415	people marching
SCxlAcrMark_000021	cuckoo bird calling
0TSOlaZXXM8_000080	playing bass guitar
gUNC_cONok8_000060	electric shaver
aKdPOb-VW7g_000437	electric razor shaving
HN_mjGAWjJ4_000171	playing timbales
W1VYWwYdJRQ_000370	chainsaw running
xhy_lrB3Ueo_000030	playing accordion
wjmMSonpdT0_000030	helicopter
xiTI9orA7SA_000021	playing timbales
oKVfrZKftHs_000030	playing steel guitar
V4RmD_obUBo_000125	race car
dxDbrvoKTD8_000331	electric blender running
qrZAB7XymYU_000022	elephant trumpeting
3MUeg3nD2OU_000120	playing acoustic guitar
TR4-xSB97w8_000030	crow cawing
AlnFwT2U1xM_000163	parrot talking
7s6xFTV74tE_000070	child speech
WrwRZ0NgEss_000538	filing metal
8FB9Cb00yTs_000065	mynah bird singing
Fh6RuC3pNhw_000030	engine accelerating
wauLTa8cx-Y_000159	playing gong
Hexc6YWqptw_000005	magpie calling
pawRXvTZnRo_000080	using sewing machines
v0a6jM7PALg_000239	dog baying
_yWsqs9FOnU_000010	tapping guitar
iYE4gYV7RA0_000060	playing hammond organ
_DmA5okgdeQ_000004	dog baying
FHgtLE-TzQ4_000030	singing bowl
rgqJFceVM2I_000066	chicken clucking
dxVMVOPXRUQ_000069	playing oboe
U9o30JY6aYc_000030	cap gun shooting
DHoVXJe-MXY_000729	playing glockenspiel
3Vpt-gR-8Lk_000030	cat purring
U2Z3gH8r1hE_000160	people babbling
Qlov2pGggJ0_000101	tractor digging
PyponzntqzM_000036	people booing
BT2JPFpMrzM_000002	lions growling
fYnJ1cXVezA_000179	playing double bass
eb1X3b1x25I_000105	people eating crisps
cocA3THl4S0_000057	eagle screaming
a3_gdGLyCAw_000186	car engine idling
vf8cYm5yVy4_000026	air horn
JXmpEFLhr9E_000030	fireworks exploding
MmMtqNIzmjg_000075	woman eating
N9N4AZXwWaM_000140	playing table tennis
tGhxTy-CjV8_000010	baltimore oriole calling
sbkfFiRlJXc_000021	owl hooting
CgMmtC41T9k_000030	wind chime
6iZZQvXNBnI_000009	lion growling
f61vxWAeITg_000070	people babbling
ZJHBBH9gh2Y_000000	playing french horn
cdIvqn14xgI_000030	playing didgeridoo
QDqBJwoQcNY_000080	bird chirping
Gg6Jx9UTBZI_000158	baltimore oriole calling
vaErFk6zS30_000044	people sneezing
Mn8WGSW8jHY_000065	electric blender running
OCReBtZOo8A_000021	cow lowing
N1c73HkaxvY_000000	cowbell
rQ3IPqTLi-I_000058	tap dancing
hfewjg0CTQM_000060	church bell ringing
V3Mh5k7AOxE_000063	playing bongo
MM78BP5nkUs_000417	lip smacking
JixXL5s6fnE_000070	whale calling
l1vEAtUWXHU_000034	dinosaurs bellowing
f_8Jnw9bU64_000008	magpie calling
p-ASHwSVFSI_000080	playing harmonica
aBI4otPGdKU_000390	playing harmonica
Hmh623kqD5g_000030	playing theremin
6r-V0mrdTnQ_000119	playing djembe
Ggh5JPnDPNw_000070	playing double bass
R6hwadNOJcg_000156	playing oboe
s87IYYmn1fQ_000060	playing saxophone
UZ6zyRcElGw_000070	francolin calling
K5ChYCNCkvM_000030	playing hammond organ
HhvCh6gOZS8_000372	cat hissing
8EtCndQcHvs_000033	tractor digging
FsywuRmOMTM_000030	playing acoustic guitar
bOD-pt3NWYc_000018	ice cream truck
1vrJPFfLMvA_000233	playing glockenspiel
BzOeIRpjUN4_000599	parrot talking
ZPeG32vKQ3w_000030	typing on typewriter
T0nvf328Ll4_000013	donkey braying
5QNq0IEPICQ_000030	people screaming
Cg07QFTiJtI_000030	bird flapping wings
bkH3khklMuk_000110	airplane flyby
91k-dD34c94_000560	playing gong
N7_5mcVZgO8_000042	playing guiro
cagBxHqLuKA_000011	playing trumpet
N1dCXhy56po_000009	police car siren
NEGXDnMhd5A_000040	splashing water
NPXZIqxKvXA_000030	playing didgeridoo
-4bPiXbovf0_000008	air conditioning noise
TxuwrWYaUD0_000000	fireworks banging
7oNljd7R1f8_000019	bird chirping
jlgz0tRGQYM_000010	machine gun shooting
YVbJ9g851Vg_000025	smoke detector beeping
Pf4C7fuB9hM_000090	playing guiro
9ipjwnbdxmg_000120	coyote howling
HALbfdYE3hM_000215	playing oboe
rcaxwyTo-E4_000150	dog growling
XS_Nwd8dxE0_000030	bird chirping
115l3adqQ1M_000417	driving motorcycle
VyGTIJZajCM_000005	snake hissing
TeUgb183cGM_000024	pheasant crowing
pfB7MFteFFY_000095	chimpanzee hooting
5R3bR-rkqIk_000170	eating noodles
dweVBqei9LA_000160	vacuum cleaner
J-MC4VxOaJc_000511	playing trumpet
OLaCHe5fCtY_000275	tractor digging
C7KSF6CW6EM_000357	tractor digging
IFclJMPODCA_000221	blowtorch igniting
maG3tkd7WJY_000075	person blowing nose
mbLiZ_jpgeY_000020	motorcycle idling
8oEdgb8iXYA_000001	driving buses
9u9Zgbbngkg_000030	bird chirping
v8E9cP0aWTs_000050	missile launch
j-UGe1kz-HY_000003	parrot talking
pI2gLesgVes_000009	alligator hissing
YY1Qf9Q_Zx8_000037	dog baying
yvGSUZAf_CI_000230	cattle mooing
HoJJ9jdljtw_000292	playing trumpet
uG4Y4HedL60_000015	ambulance siren
qEm2BSgblJ8_000101	airplane flying
mCxWczXC6Qg_000122	warbler chirping
FrCNRlxXulg_000012	woodpecker pecking
xMhM0NkLJ5A_000189	electric shaver
S6R2DpF6zzM_000060	baltimore oriole calling
4Q1DDOpej1o_000000	male singing
LEUkbkdBupE_000004	playing castanets
tJeSG7_rM2I_000257	car window rolling
xtU4NZPuylU_000000	fireworks
WrSpubuVkN0_000330	crow cawing
EJPTTiY0zxI_000308	electric window closing
HQAaW-5IwHo_000016	cricket chirping
uLX_TWyRO4o_000013	sea lion barking
L3t6q50x8JU_000037	gibbon howling
SSor5MN-QJM_000056	barn swallow calling
6RDnl3NFgsY_000054	man speaking
II0KddTM6H0_000105	turkey gobbling
AS_f4Rn-hAc_000007	magpie calling
0RZRFj7zDnQ_000030	playing cello
DFTZgruYPL4_000115	crocodiles hissing
a_HZ5bMXveM_000033	baltimore oriole calling
M83C5w1YAdc_000010	people whistling
fhKxzcGgIjM_000005	chicken clucking
uR0W234PpW4_000017	owl hooting
gQSjOkhrDf0_000434	race car
tMeM2z6NCL4_000030	lions roaring
oIgPIGUQ8yY_000030	playing trombone
TRvyzeR1xzI_000190	playing congas
JKUSKYdYo9w_000000	people coughing
YPiV6baoR8A_000037	elephant trumpeting
mFZRSbjdhNg_000001	barn swallow calling
A6T7Pu4pL1M_000030	choir singing
c-qYpm6h0Ew_000220	driving motorcycle
kmvLXRZp5oI_000163	playing bongo
dpeUDViV6oA_000043	people giggling
MnGVz1Xu4L4_000046	train wheels squealing
ZnEEAfLC9Sg_000170	fireworks banging
Qs7BbDiOqZ0_000006	donkey braying
9m1FFbsR704_000127	playing guiro
odDT-H4NqXc_000022	lathe spinning
MBRmjThZops_000000	police car siren
opuHiPsyay0_000030	rocket launch
0IqPUUWnnd8_000085	playing glockenspiel
GtZEBM9fBts_000005	machine gun shooting
dnjPwzmnCbk_000293	black capped chickadee calling
5X7flUpy7Ts_000002	cow lowing
jU0LDjmqrRw_000030	ocean burbling
NEi-LsJkgE4_000030	singing choir
MYv6qs-tjFY_000260	person hiccuping
8sDQkl2g4AA_000030	bird chirping
GouCuaIlrTU_000036	people giggling
z7vNtEcM9Bk_000030	people finger snapping
Ti2XbGtfyNg_000225	playing guiro
6FUmapkqPn0_000080	cat caterwauling
3UCK4XCrvoc_000030	baby laughing
U3Zom0wPRg0_000030	playing electronic organ
fW6NVxZZekE_000100	playing piano
Yx5pH0S0Clc_000062	chickadee calling
fvOZ_L5EY0k_000030	playing hammond organ
o0Bn4m6dQbI_000100	playing accordion
znKsInR4DN0_000183	playing djembe
MYLbHRi-eXA_000039	driving snowmobile
ZqZG_CV2qQU_000030	playing acoustic guitar
Xecb_5XO81Q_000010	dog growling
Ubd5GQAZMEo_000373	slot machine
rq4oQdSxrnI_000079	airplane flyby
m77lSpgTPpI_000016	sharpening knife
jWlZ5adnMNw_000013	airplane flyby
OjGbRQ7e_AU_000134	playing mandolin
3HgbEKrbA9s_000054	playing double bass
ADtA2TMXVvo_000042	playing cornet
TNERQa_7oB8_000013	snake rattling
VQbC7Oth7wQ_000030	typing on computer keyboard
1MTKUN3uFrs_000440	fireworks banging
_eBYRnly4m8_000097	playing cornet
lqeAf-DqE3I_000140	playing steelpan
WGuc_McKm_4_000030	man laughing
SHkCnBJoZkc_000010	magpie calling
IC9hh-3zlQY_000792	wind chime
z6oqPB07X3o_000030	people sniggering
Q5zz22v6QR4_000012	mynah bird singing
B2d1f3VfiYA_000171	tractor digging
aWJDNhMn408_000025	barn swallow calling
_6uZ1HyHSQY_000110	chainsawing trees
-7tYmeOmsRg_000058	eating crisps
3uuyQ4O0L68_000030	playing french horn
On8mxembDtg_000550	railroad car
0n56ajMNoMA_000118	driving snowmobile
8d6SwUPTyOQ_000030	subway
rjYPJUBcoN8_000050	donkey braying
f_cBi2vT3Qw_000002	alligator hissing
5q2l2Meutsc_000214	missile launch
6M4vQCuhOSw_000160	cattle mooing
l59Gy1sqDSM_000003	people giggling
3gR0QBgrzYQ_000020	vacuum cleaner
HgJaV3YXwnM_000030	playing harp
4_cfXx3iLes_000030	ambulance siren
FH0MZoQHSro_000030	driving motorcycle
695GiTHasWE_000066	bathroom ventilation fan running
qwoyjr7tSBA_000531	male singing
2TprtMP1RDo_000030	people whispering
brfMnl3U64M_000004	playing bongo
8X0W6KSpWn4_000099	electric shaver
LwZNG7Uuu7g_000079	sheep bleating
a9lp5Gre6Mw_000009	playing cornet
NV0P4YtItzc_000110	people hiccuping
UILmgKExLgk_000095	wind chime
CX-gGuT3iEs_000230	chicken crowing
mMR8S8qxGTg_000166	playing mandolin
HJ6T0inw2mo_000012	wood thrush calling
p_dE26TA8ig_000030	playing ukulele
p4iWwYv6BuY_000220	playing gong
hUJWpx4ji1M_000092	playing bongo
idPIRRspMp0_000121	playing castanets
_AopX_dxdZ0_000010	church bell ringing
ZVKgp2DGpcI_000010	dog barking
uNDLAH1xjO4_000095	playing washboard
lchja4Ln8lw_000153	people gargling
9A_OmOetiuw_000090	playing banjo
q221aOp6MDo_000033	telephone bell ringing
GUJCLsTnqTA_000192	telephone bell ringing
6m3-rzozCRE_000020	cat purring
xHPKvUzFmrA_000092	snake rattling
wq2BsXHkz4E_000378	playing djembe
hDGiU8zHWdU_000030	playing clarinet
5MMIZJ0zCZk_000030	goat bleating
TdGJdqDxrNc_000091	baltimore oriole calling
ohPrrSyvV-Y_000034	bull bellowing
1ETrMAVZdY8_000030	bird chirping
iTmNN9uGRfs_000314	snake hissing
ycjnLHuYx7U_000035	playing mandolin
PlGrb1DKbao_000130	dog whimpering
hCbPUyqgdPY_000191	people gargling
XuaJVdMCCoU_000030	dog barking
AgVUGzrzJ20_000320	playing saxophone
t4h65x4f46I_000049	playing bongo
waqwL6fKEE4_000120	slot machine
6BitLl5Bnxw_000030	car skidding
8xU2s6Y-_a0_000030	playing electronic organ
3uLmjElob2Q_000004	cuckoo bird calling
ny4wkNf3P40_000001	fox barking
WLX3Db60418_000020	driving motorcycle
GafN7X_ifI0_000030	horse clip-clop
D0Vk5yjzXB0_000017	magpie calling
5IGRrTij-24_000030	playing clarinet
5LPLWyCFT7A_000022	horse galloping
EXEYAlExz_o_000067	hedge trimmer running
nfdEqi5YMjk_000210	playing drum kit
K-Zg1-fR9kU_000088	forging swords
auC_LgwFF8g_000030	woman speaking
JW3fRqCF5bY_000130	yodelling
_z72jRCSaeE_000080	gibbon howling
j4QXK7I4kfk_000030	cat meowing
aDclY0lRUu8_000129	man eating
Ct9ltnuEPvc_000038	playing washboard
rtmgVQY5idQ_000004	chipmunk chirping
o-xlfN7kkOA_000030	playing electric guitar
eUClW6xPg8I_000040	fireworks exploding
pgQxDv8Iugo_000160	slurping food
ouvOmkKBFM0_000614	turkey gobbling
nt9PKJU4LLk_000047	child singing
izGLFfu3VAY_000026	playing flute
px6RnApJYgk_000040	bird wings flapping
UbPJ8MIGZNA_000000	fireworks banging
YQwQbYsgMLQ_000018	gibbon howling
qhvy5UeP_fk_000007	chipmunk chirping
XvXsYOMYa0k_000157	elk bugling
BjHakHE9geo_000011	mynah bird singing
2eYaXTKSpMI_000004	cat meowing
BbNHWQrTu2o_000030	waterfall rushing
EOKUV6hgMhM_000122	helicopter hovering
g1Mn4tB463U_000160	playing djembe
_AhsSM_70wg_000029	parrot talking
18212B4yfLg_000080	lighting firecrackers
B_ZxmAiGJFQ_000170	female singing
6EQR7Hz4xIM_000051	smoke detector beeping
e5sOqiyIhkc_000171	people humming
9Vg_aX3jhjU_000020	civil defense siren
BfQ3-G4gjlM_000030	baby crying
8QiTQN5reqs_000218	parrot talking
6kXUG1Zo6VA_000000	skateboarding
HQAaW-5IwHo_000002	cricket chirping
n1VpqsLRy1E_000006	gibbon howling
weFQftCey64_000087	gibbon howling
f724u5z_UDw_000030	motorcycle idling
kV9bDDyCiEM_000008	playing trumpet
OqjRuWUFQy8_000140	railroad car
XEQXKjMuP6Q_000113	electric blender running
O70kWGbFbbY_000204	playing congas
ZmgkpmzvL6c_000030	playing bass guitar
xohrYDd1KCU_000140	playing bugle
lsAu4_RaXHU_000020	playing harmonica
4ViTIFEK5Fo_000090	playing violin
hYk2rw9wcXc_000070	man speaking
rglibN33aks_000012	closing car window
VaAzelfgmMY_000055	ice cream truck
XgDKqGfheRE_000030	playing bass guitar
qAQuljp-atA_000030	starting motorcycle
SdtxQcBJjBs_000060	playing saxophone
xanOeYcQpcM_000020	lawn mowing
MeF_9KT_T8k_000040	lions growling
2uRe-e8RVEM_000190	dog barking
HejDlgS37cw_000288	playing tambourine
tB67geb0fVg_000063	forging swords
zLjGbjdmoOo_000074	missile launch
W7EC4nQ6Qqk_000068	donkey braying
RtXrVvUM8Jo_000013	people finger snapping
Nqb7nw58q08_000030	tapping guitar
74p3DLeDCHE_000030	strumming guitar
T1rrvpQtj-U_000004	lathe spinning
4Mj0Eu8AThg_000002	hedge trimmer running
g27CnmPRgdI_000031	woodpecker pecking tree
ORaz32CQ29k_000130	coyote howling
g_p6sqfaXHM_000110	bird chirping
ga6Q5sJLaqU_000030	people burping
hZQ5AlAjgVI_000068	parrot squawking
i489LgRABaQ_000002	playing drum kit
n7t58h1fwc0_000168	playing cornet
84uy3xSw9H0_000030	cat caterwauling
gwi6bU0Rbbc_000000	skateboarding
nXtEwct1VUE_000022	people cheering
bNvp4y9WSGM_000030	playing violin
BqmRiPZgeVY_000296	playing table tennis
bXZduPL_O60_001056	blowtorch burning
Xx13khTTtJ0_000159	airplane flying
zUxqWMvjKBw_000099	driving snowmobile
wjLClGwjeIU_000114	airplane flyby
CQ8oRAR8mVo_000014	warbler chirping
-2sOH8XovEE_000484	playing table tennis
NcIR-UiXJI0_000030	chicken crowing
eO8SL6GZeqc_000004	playing glockenspiel
DZFP5hm7iKg_000195	playing djembe
FKElIiHW0Ws_000001	chipmunk chirping
YOA1JOyd7cw_000030	playing steel guitar
c3LAEOrcrrc_000150	playing steelpan
8_rFjamYo1Y_000022	bathroom ventilation fan running
8CqqK9CzuXM_000090	skidding
8spcnH0LalI_000032	playing table tennis
A9n6gH2uS5U_000019	cat growling
eXkDr7HlT0k_000000	baby crying
eTUwICWlPb4_000086	barn swallow calling
K082-sINKZI_000223	yodelling
grryyLLuWk0_000034	bell ringing
1ACn3u5UnBw_000030	male singing
4ep09nZl3LA_000030	reversing beeps
tpXTRVMDYsw_000041	blowtorch igniting
nMoJVla31tc_000120	splashing water
j-JCj72-vCg_000060	train wheels squealing
Jp3ggRQzpHM_000072	train whistling
nRMmafPUAEU_000080	people screaming
Mr87MY9Vdiw_000002	sea lion barking
jin4FoKXn1o_000180	playing trumpet
xUh3zW3bkNU_000005	police car siren
YfGQuqGjSOU_000126	parrot talking
_kgVaDLEXMQ_000047	snake hissing
eKMhRfdwwWI_000030	people sniggering
UfJg3VBTLow_000420	bus horn
Qt7FJkuqWPE_000030	driving buses
b71sYw2hZB0_000030	playing bugle
FQHhMhW4sHw_000040	beat boxing
zjRqBIxxdrg_000362	playing bass drum
98T0aXt-aq0_000190	elephant trumpeting
3sYnYraOuIo_000510	fireworks banging
RwBKGPEg6uA_000440	train running
e4RCfcPk5Ck_000196	playing glockenspiel
fwKMB57hL6E_000056	pheasant crowing
awQP-69K3rY_000420	rooster crowing
q45BrzW-_xQ_000020	power tailgate opening
m2HW_e9DDhg_000013	francolin calling
Ih7sLCzExYU_000030	bird chirping
lqCx0HgF1ZM_000030	playing ukulele
ccCzbG5FcZI_000038	tractor digging
s2N0szde6QA_000196	canary calling
3-PFuDkTM48_000080	playing accordion
nbPY6Y1ffgo_000040	people cheering
r0Xvr8maR34_000000	orchestra
7HF6OiDKaQA_000232	chipmunk chirping
5x2orPz0jq0_000012	playing bugle
Vlh9AMaTrLQ_000441	playing oboe
lBm9NJCDgBU_000105	bird chirping
f1YFrUS19Og_000032	blowtorch igniting
_hd1tNgkZz8_000009	playing violin
whdTql5vKno_000711	people eating crisps
ToIdgjI3u4Q_000030	playing trombone
IU_j5shHQP4_000430	squishing water
5AWSzMZZgCA_000077	ventilating fan running
CV3EAozMSzw_000047	parrot talking
v9A68q_iQqo_000020	skidding
OIx8kHKwMl8_000035	sea lion barking
Y6-EXl7Njzg_000030	people babbling
B9a-LlMTQ9o_000170	people booing
momJJOUPFzU_000017	wood thrush calling
Ni_RNKhQ47k_000136	magpie calling
Ii5W65uAeF0_000056	people slurping
QgoTM4RZF7o_000017	chipmunk chirping
10aBef0Ghkc_000040	playing piano
7IUnipVNZoo_000112	beat boxing
mHRF_-IOT2s_000440	playing cymbal
d16xAFjwcVw_000020	people finger snapping
GnmgSQq6E54_000180	man speaking
T0DQyRrjewU_000003	chicken clucking
QUX611hihf4_000190	playing accordion
DYTLct-5tVs_000000	people coughing
pxEmmUYLHrE_000030	playing mandolin
ZK2rF-mQ1Qk_000010	slot machine
4h550TCCd9w_000153	playing congas
fmSvZ3RR8YY_000380	machine gun shooting
dtGl5xh6g0g_000138	tractor digging
T834Iasgjs4_000336	playing erhu
MyUItl-2v0U_000050	waterfall
NfOHjeI-Bns_000210	playing zither
Af4OOFNWp2Q_000000	people sobbing
Kp3-Drt61_M_000011	people giggling
b7-9-67LlGw_000106	chinchilla chewing
IXKMzUr2sIo_000094	disc scratching
s9EclzUqn9o_000157	playing djembe
5gsfdVBThoI_000203	playing bass drum
LC4vDpnkDtM_000100	bull bellowing
QayWG1ZPKGE_000012	gibbon howling
XB6j1Xabe3E_000470	bird wings flapping
cYS85XxZMuE_000120	toilet flushing
B98yOZSj2GE_000012	car passing by
qrZAB7XymYU_000109	elephant trumpeting
Cmz0InA1eM4_000030	singing choir
P4x12uMeVVc_000086	tap dancing
J2zZ026RO9c_000095	train whistling
QUte9W0g2Yo_000017	electric blender running
9Rbte5hjob8_000100	playing cornet
BaZGT-2NhEA_000157	playing cornet
x_i_FLv7pNA_000021	cow lowing
2f7NnTVQzR0_000150	female singing
kRoKSjo1ONs_000226	frying food
Ns-iXXKmzzU_000030	male singing
BWlYf-hKucs_000083	people gargling
M14YsutGzIk_000005	cuckoo bird calling
M6StDnohba8_000082	people eating apple
pb1RbeEwwmc_000005	playing congas
aNkOcOCm32s_000010	dog howling
d6np1zhRar0_000240	playing saxophone
FHChU52nch0_000010	bird squawking
3AwevAQzwcs_000030	cat meowing
apZT-WEJ--A_000175	people slurping
SL5xjLgQp1c_000070	playing flute
pIXtTgeKAbs_000183	baltimore oriole calling
ZaVSw-V89HE_000040	orchestra playing
FRzHx9ibb9I_000240	car engine starting
5sa8jQUZ1Bg_000035	playing oboe
Hk8N0oXixHU_000270	car engine starting
o0Aq9oY4JNk_000006	playing violin
QLEBKY7baBg_000030	goat bleating
cE5Yihyqup4_000070	man speaking
EUF5k23kQuc_000034	parrot talking
OPd0cz1hRqc_000030	car engine knocking
TAexBL5eToE_000052	playing washboard
w5qf9O6c20o_000030	playing theremin
_4NEAgqguN0_000220	church bell ringing
D3BJuOwltoI_000010	motorcycle idling
Kp3BH28CB0U_000199	playing congas
_GoMg7oF7Ww_000074	train whistling
bln5A2hopKQ_000092	playing table tennis
Y6lUctPmnoc_000007	donkey braying
TmJZxQ_Lo8M_000147	playing tympani
M7rGKqfZh6k_000030	machine gun shooting
nljhIF3wxz4_000035	playing table tennis
WJLbFJxe11o_000030	playing harmonica
36ToDxW_hns_000090	playing guitar
B33GgQddG30_000028	dinosaurs bellowing
cK5aT07gOis_000151	playing steel guitar
2bYyywE97aA_000030	vacuum cleaner
g0RkIkC2meo_000030	fire truck siren
PdLEZFUyy84_000095	penguins braying
IsGRLS6yPuE_000500	hair dryer drying
N9hbVla0XmE_000087	playing bass drum
XryEq7dg_fY_000082	train whistling
eZ5iippq3rA_000030	crow cawing
WWkwE6vhGwY_000030	playing steel guitar
idUZsNLnyDg_000030	tapping guitar
bppgcyxMKvQ_000620	child singing
Cih7zp6KJac_000060	slurping noodles
6FlgBpUP9G4_000041	revving snowmobile
8zcXuYEmXUE_000100	using sewing machines
QKhVI1l78Uc_000014	missile launch
Fc_P1r8SSRw_000071	people sniggering
wnQskk_yWkI_000011	owl hooting
aESAKt3teu0_000030	cat caterwauling
mw1VGZoYQts_000070	machine gun shooting
Dqv8aWzOgmo_000049	whale calling
7gTiMEazgmE_000030	playing violin
6zlMP_kQ_-w_000030	playing harp
kKafEAL6m7A_000236	sharpening knife
7zS81_mUsK0_000080	lawn mowing
xbD9dc3D4tw_000034	electric blender running
nqHztbgP_4U_000100	pigeon cooing
AMLJZImQ5Xk_000030	mouse squeaking
2UvzCdos0nc_000036	dog baying
KKFdi5WQ0V0_000256	railroad crossing bell
qYjhJeSVJ2A_000030	singing bowl
pNin81AXlRY_000005	lions growling
JQ_4fYOd-R0_000030	toilet flushing
ZuBxMCk0cco_000140	playing drum kit
4lchD4CmjDc_000010	cow lowing
4PYTtp78Ig0_000060	people screaming
HpseKJL6jRQ_000129	sharpening knife
eB0kQ_zYdHc_000180	vacuum cleaner
cQjxonV53eo_000022	coyote howling
At3hmrH23NI_000400	child crying
gWSppirU_18_000000	playing tambourine
4BFOgNwhpkQ_000336	eagle screaming
vwAXcR6wRuQ_000010	baby crying
a23NBJ73THw_000045	tractor digging
QRLfJ0FuEbc_000267	sea lion barking
UtMZGT9opoU_000265	person slurping
uBRRkjFZnJ8_000091	alligator hissing
HZDIyvYqEC8_000066	magpie calling
0x9TnOQ5Nhw_000020	pigeon cooing
jDSo2g-tW98_000019	chipmunk chirping
hHbJRPjqgXQ_000090	race car
Ri47GANmuQ4_000016	elephant trumpeting
Y5PXkSzapQc_000058	playing cornet
ddtqWAxjBI8_000031	elk bugling
pKt19mzJKCo_000243	woman crying
5PhDkTZcLFE_000147	cuckoo bird calling
LPvJFjsxMj8_000030	cat meowing
55L7peYRB_Q_000120	using sewing machines
ha8lvNZ7n7c_000046	playing oboe
UESue-_05Vs_000000	people whistling
1gSwLBNvEWE_000034	playing oboe
ux7HhOxMRE4_000020	dog barking
0YTieIiZNN4_000010	machine gun shooting
WTQhmOYZNJQ_000024	people booing
B2dwWGTj7O4_000400	playing double bass
130v5XJl8G0_000070	people coughing
OWuMapsvJ3w_000050	chainsawing trees
yyqydavJ4YQ_000201	airplane flyby
res8Qtx-MHE_000020	lawn mowing
3FE8b0QVvsM_000030	playing harpsichord
4thEVesl7yA_000001	driving snowmobile
8Hye31i3cUI_000092	crocodile hissing
V2YcUPfFy6U_000335	hedge trimmer running
hwSuNTGOaZc_000030	pigeon cooing
29ZWMYIEq3g_000141	sharpening knife
BGVT6ozn17E_000026	sea lion barking
x-mRAs2I2D8_000045	playing castanets
AWcZq1PRcII_000020	chicken crowing
bVg-KMzzrVA_000137	ice cream truck
GbI7rZa22Zs_000052	otter growling
